StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2051,16,Male,0,2,7.19,10,Yes,2,No,No,No,No,2.1828,3
2052,15,Female,3,2,2.52,14,Yes,3,Yes,No,No,No,2.2539,3
2053,17,Female,3,3,11.79,12,Yes,1,Yes,No,No,No,2.254,3
2054,17,Female,1,2,10.5,29,No,1,Yes,No,No,No,0.3925,4
2055,15,Male,2,2,4.06,23,No,4,Yes,Yes,No,No,1.4849,4
2056,15,Male,2,2,9.04,1,No,0,No,No,No,No,2.6721,2
2057,18,Female,1,2,15.94,13,No,1,Yes,No,No,No,1.8315,4
2058,17,Female,0,1,11.81,23,No,2,No,No,Yes,No,0.7582,4
2059,16,Female,0,0,1.94,5,No,3,Yes,No,No,No,2.9382,2
2060,18,Male,1,0,10.96,8,Yes,2,Yes,No,Yes,No,3.0549,1
2061,15,Female,1,3,14.05,27,No,2,No,Yes,No,No,0.9176,4
2062,15,Female,0,1,15.85,6,No,4,Yes,No,Yes,No,3.4609,1
2063,17,Male,3,1,12.58,17,No,3,No,No,No,No,1.8419,4
2064,15,Female,0,2,3.05,23,No,3,Yes,Yes,No,No,1.186,4
2065,16,Male,1,1,14.2,8,Yes,0,Yes,No,Yes,No,2.4222,3
2066,17,Male,1,2,13.55,22,No,1,No,No,No,No,0.9127,4
2067,15,Male,1,1,0.49,3,No,2,No,Yes,No,No,3.0733,1
2068,17,Female,1,4,8.23,8,No,1,No,No,No,No,2.1673,3
2069,15,Female,0,3,6.66,3,No,0,Yes,Yes,No,No,2.5539,2
2070,15,Male,0,3,13.39,11,No,1,Yes,No,Yes,No,2.4486,3
2071,15,Female,1,2,4.32,3,Yes,2,No,No,Yes,No,3.4632,1
2072,16,Female,1,2,11.82,24,Yes,3,Yes,Yes,No,No,1.4429,4
2073,16,Female,0,1,18.26,29,Yes,3,No,No,No,No,0.9131,4
2074,17,Female,2,0,15.96,23,No,0,No,No,Yes,No,0.9238,4
2075,15,Male,0,0,18.43,19,No,2,No,Yes,Yes,No,1.8436,4
2076,15,Female,1,2,19.57,13,No,1,No,No,No,No,2.0966,3
2077,16,Male,2,2,0.21,23,Yes,2,No,Yes,No,No,0.8754,4
2078,15,Male,0,2,12.45,23,Yes,2,No,Yes,No,No,1.449,4
2079,16,Female,0,0,8.26,6,Yes,2,No,No,Yes,No,3.0812,1
2080,15,Male,2,2,17.2,25,No,3,Yes,No,No,No,1.1188,4
2081,17,Female,1,2,5.04,12,No,3,No,No,No,No,2.0622,3
2082,15,Female,1,2,19.62,21,No,3,No,Yes,No,No,1.5629,4
2083,15,Male,2,2,12.27,7,No,3,No,No,Yes,No,2.4928,3
2084,18,Male,2,1,15.87,22,No,3,No,No,Yes,No,1.1002,4
2085,16,Male,3,3,1.71,4,No,3,No,No,No,No,2.6936,2
2086,15,Male,1,2,3.67,11,Yes,2,No,No,No,No,1.6848,4
2087,15,Female,0,1,15.17,12,No,2,Yes,No,Yes,No,2.4236,3
2088,18,Female,0,1,0.44,28,No,3,Yes,Yes,No,No,0.4051,4
2089,18,Female,0,2,16.34,19,No,0,No,No,No,No,0.6513,4
2090,16,Male,1,3,0.28,13,No,3,No,No,No,No,1.7949,4
2091,18,Male,0,2,13.14,27,Yes,4,No,Yes,No,No,0.9636,4
2092,17,Male,3,1,7.3,17,No,3,No,No,No,No,1.9308,4
2093,18,Female,1,3,12.23,26,No,0,Yes,Yes,No,No,0.9943,4
2094,17,Male,1,2,13.92,23,Yes,2,Yes,No,No,No,1.3543,4
2095,16,Female,0,2,6.85,24,No,3,Yes,No,Yes,No,0.7036,4
2096,16,Male,0,2,2.16,19,No,4,No,Yes,No,No,1.5239,4
2097,16,Female,0,1,1.39,3,Yes,2,Yes,No,No,No,3.3587,1
2098,16,Female,0,2,11.78,20,Yes,3,No,No,No,No,1.7657,4
2099,16,Male,0,1,10.41,17,No,3,No,No,No,No,1.7874,4
2100,17,Male,1,4,14.84,6,No,1,No,Yes,Yes,Yes,3.154,1
2101,17,Female,2,2,10.19,14,No,3,Yes,Yes,No,Yes,2.0051,3
2102,16,Female,2,2,8.45,20,Yes,2,Yes,No,No,No,1.7208,4
2103,18,Male,1,2,7.96,5,No,2,No,Yes,No,Yes,3.1271,1
2104,15,Male,0,3,0.53,15,Yes,2,No,No,No,No,1.4419,4
2105,16,Female,2,3,6.71,19,Yes,3,Yes,No,No,Yes,1.6209,4
2106,18,Male,2,2,19.52,23,Yes,3,Yes,Yes,No,No,2.1962,3
2107,15,Female,0,2,17.47,7,No,2,No,Yes,No,No,3.1031,1
2108,16,Female,2,2,6.59,27,No,3,Yes,No,No,No,0.4736,4
2109,16,Male,0,2,11.76,20,No,3,No,No,No,No,1.0439,4
2110,17,Male,2,1,16.95,15,Yes,3,Yes,No,No,No,2.3855,3
2111,15,Male,3,2,8.83,27,No,2,No,Yes,No,No,0.2701,4
2112,15,Male,0,1,0.36,21,No,0,No,Yes,No,Yes,0.439,4
2113,18,Male,2,3,1.49,15,No,2,Yes,No,Yes,No,1.5581,4
2114,17,Female,1,1,10.21,2,No,3,Yes,Yes,No,No,3.681,0
2115,17,Female,3,4,19.39,16,No,1,No,Yes,No,No,2.1106,3
2116,17,Male,0,2,13.86,8,No,4,No,Yes,Yes,No,3.2915,1
2117,17,Male,2,2,1.42,24,No,3,No,No,No,No,0.4278,4
2118,15,Male,0,2,3.79,2,No,3,No,No,No,No,2.8465,2
2119,15,Female,0,1,15.43,19,No,3,Yes,No,Yes,Yes,1.7724,4
2120,16,Male,0,1,16.83,28,Yes,2,No,No,No,No,0.7975,4
2121,16,Male,3,0,12.35,6,Yes,3,Yes,Yes,No,No,3.5209,0
2122,17,Female,2,2,12.89,17,No,2,No,Yes,No,No,1.5914,4
2123,17,Female,2,2,0.57,11,No,3,Yes,No,No,No,1.8641,4
2124,17,Male,3,2,16.57,18,Yes,3,No,Yes,No,No,2.4118,3
2125,16,Male,0,1,15.77,15,No,3,No,No,No,No,2.1377,3
2126,18,Male,0,1,5.18,21,No,3,No,No,No,No,1.0733,4
2127,18,Female,0,2,14.17,26,No,0,Yes,No,No,No,0.3125,4
2128,16,Male,0,3,4.3,23,No,0,No,No,No,No,0.5022,4
2129,16,Male,0,2,0.81,16,No,3,No,No,Yes,No,1.4903,4
2130,16,Male,0,2,4.02,19,Yes,1,Yes,No,No,No,0.8765,4
2131,16,Female,0,2,3.57,14,Yes,2,Yes,Yes,No,No,2.0519,3
2132,16,Female,0,0,6.75,0,No,2,Yes,No,No,No,3.2943,1
2133,16,Male,0,4,8.37,1,No,0,No,No,No,No,2.6078,2
2134,17,Male,0,2,10.17,7,No,0,No,No,No,No,2.207,3
2135,17,Female,3,1,9.54,21,No,3,Yes,Yes,No,No,1.6294,4
2136,17,Female,2,2,5.41,24,No,3,No,No,No,No,0.4937,4
2137,17,Female,3,1,0.58,1,No,2,No,Yes,Yes,No,3.2043,1
2138,16,Female,0,4,12.1,18,Yes,4,No,No,No,No,2.0681,3
2139,18,Female,0,1,7.91,8,No,1,Yes,No,No,Yes,2.2813,3
2140,15,Female,2,2,5.97,8,Yes,1,No,Yes,No,No,2.4822,3
2141,16,Female,0,1,17.34,12,No,3,Yes,No,Yes,No,2.6222,2
2142,15,Female,0,2,14.93,5,No,3,No,No,Yes,No,3.3506,1
2143,18,Female,0,2,17.16,29,No,2,Yes,No,Yes,No,0.8412,4
2144,17,Male,0,2,9.9,14,No,4,Yes,No,Yes,No,2.372,3
2145,18,Male,0,2,2.62,18,Yes,4,No,Yes,No,No,1.9226,4
2146,16,Male,0,3,13.92,20,No,0,No,No,No,No,1.0075,4
2147,17,Female,1,0,4.12,14,No,1,Yes,No,No,No,1.5539,4
2148,16,Male,0,1,8.82,17,No,3,No,No,No,No,1.2477,4
2149,17,Female,0,1,1.3,6,No,2,Yes,No,No,No,2.4607,3
2150,15,Female,2,4,16.51,25,No,0,Yes,No,Yes,Yes,0.9633,4
2151,15,Male,0,1,2.52,10,No,3,No,No,No,No,2.0837,3
2152,15,Female,0,2,18.06,7,Yes,2,No,No,Yes,No,2.9422,2
2153,18,Male,2,2,17.28,5,Yes,2,No,No,Yes,No,3.1795,1
2154,16,Male,0,1,9.29,7,No,1,Yes,No,No,No,2.6273,2
2155,18,Male,0,1,14.89,1,No,3,No,No,Yes,No,3.1095,1
2156,15,Female,0,1,12.39,18,No,2,Yes,No,No,No,1.4229,4
2157,16,Male,0,2,16.06,15,No,1,Yes,Yes,No,No,2.0582,3
2158,15,Female,1,1,8.64,6,Yes,2,No,No,No,Yes,2.917,2
2159,18,Male,2,0,15.72,9,Yes,2,No,Yes,No,No,3.1844,1
2160,18,Male,0,3,9.25,11,No,4,No,No,Yes,No,2.6054,2
2161,18,Male,1,4,18.82,16,No,4,Yes,Yes,No,No,2.346,3
2162,15,Female,1,1,9.73,6,Yes,1,No,No,No,No,2.2395,3
2163,16,Female,0,1,9.25,21,Yes,3,No,No,No,No,1.7512,4
2164,16,Female,1,0,15.7,7,No,3,Yes,Yes,No,No,2.9527,2
2165,15,Male,0,2,16.43,6,No,3,No,Yes,No,No,3.0721,1
2166,16,Male,0,3,11.09,3,No,2,No,No,No,No,2.8093,2
2167,15,Female,0,1,3.6,2,Yes,0,No,No,No,No,2.6441,2
2168,16,Female,0,1,9.36,18,No,3,Yes,No,No,Yes,1.3974,4
2169,17,Female,0,2,19.36,14,Yes,1,No,No,No,No,2.4401,3
2170,17,Female,2,2,15.06,3,No,1,No,No,No,No,2.6268,2
2171,18,Female,0,0,16.22,24,No,3,Yes,Yes,No,No,1.4684,4
2172,17,Female,0,2,0.66,8,No,4,No,No,Yes,No,2.3807,3
2173,17,Male,0,1,9.36,12,Yes,1,Yes,No,No,No,2.3035,3
2174,17,Female,2,1,12.93,17,No,3,No,No,No,No,1.5961,4
2175,15,Male,1,2,16.6,20,Yes,2,No,Yes,No,No,1.6854,4
2176,17,Male,1,3,0.99,15,No,3,No,Yes,No,No,1.897,4
2177,17,Female,2,2,17.05,0,Yes,2,No,No,No,No,3.4968,1
2178,18,Female,2,3,10.97,3,Yes,1,No,No,Yes,No,3.3612,1
2179,17,Male,0,2,3.95,17,No,1,No,No,No,Yes,0.8217,4
2180,17,Female,1,2,6.35,7,Yes,2,No,No,Yes,Yes,2.6405,2
2181,16,Female,2,2,5.64,19,No,1,No,No,Yes,No,0.8972,4
2182,18,Male,3,3,10.62,15,No,0,No,Yes,Yes,No,1.6747,4
2183,18,Male,2,3,1.03,20,No,3,No,Yes,No,No,0.9064,4
2184,18,Male,0,0,3.17,10,Yes,2,No,No,Yes,No,2.419,3
2185,18,Female,0,3,16.25,19,Yes,3,Yes,No,No,No,2.1314,3
2186,18,Male,0,3,2.65,20,No,1,No,No,No,Yes,1.0308,4
2187,18,Female,2,2,4.67,20,Yes,3,No,No,No,Yes,1.5095,4
2188,15,Male,0,1,9.07,20,No,2,Yes,Yes,Yes,No,1.7892,4
2189,17,Male,0,3,10.34,26,Yes,0,No,No,No,No,0.5964,4
2190,18,Male,2,3,15.27,18,No,2,No,No,No,No,1.4146,4
2191,17,Female,0,1,8.95,22,No,0,No,Yes,Yes,No,1.2422,4
2192,17,Female,2,4,15.8,18,No,3,Yes,No,No,No,1.9348,4
2193,15,Male,0,0,12.37,17,No,3,No,Yes,No,No,2.3158,3
2194,18,Male,0,1,2.26,18,No,2,Yes,Yes,No,No,1.8186,4
2195,16,Male,0,2,3.13,10,No,1,Yes,Yes,Yes,Yes,2.3631,3
2196,15,Female,2,2,8.74,2,No,1,No,No,No,No,2.7913,2
2197,16,Male,0,2,7.94,7,Yes,2,Yes,No,No,No,2.9545,2
2198,17,Female,0,0,14.87,19,No,3,No,No,No,Yes,1.8129,4
2199,17,Male,3,4,11.61,18,Yes,1,No,No,No,No,1.1415,4
2200,15,Male,0,0,7.76,9,No,0,No,Yes,No,No,2.2954,3
2201,15,Male,1,1,3.42,15,No,2,Yes,No,No,No,1.6771,4
2202,16,Male,1,0,4.54,4,No,2,No,No,No,No,2.7522,2
2203,18,Male,0,2,11.51,19,Yes,1,No,No,No,No,1.2014,4
2204,16,Male,1,3,8.47,8,Yes,2,Yes,Yes,Yes,Yes,2.9012,2
2205,15,Female,0,2,10.3,7,No,2,Yes,No,No,No,2.6768,2
2206,16,Male,1,3,3.41,10,No,2,Yes,No,No,No,2.2976,3
2207,15,Female,0,0,13.26,15,No,2,No,No,No,No,1.4514,4
2208,16,Male,1,2,17.05,6,No,3,No,Yes,No,No,2.9818,2
2209,15,Male,0,2,5.16,14,Yes,0,No,No,Yes,Yes,1.4152,4
2210,15,Female,1,2,9.83,23,No,1,Yes,No,No,No,0.9285,4
2211,15,Male,0,0,19.51,28,No,2,No,No,No,Yes,0.984,4
2212,18,Female,0,2,6.66,20,Yes,2,Yes,No,No,Yes,1.3829,4
2213,16,Female,0,2,11.9,19,Yes,2,No,Yes,No,No,1.8639,4
2214,16,Male,0,2,1.8,22,No,3,Yes,Yes,No,No,1.2284,4
2215,16,Female,2,2,12.12,16,No,3,Yes,No,Yes,No,2.1374,3
2216,15,Female,0,1,1.79,5,No,1,Yes,No,Yes,No,2.4345,3
2217,16,Male,3,2,19.18,14,No,3,No,No,No,No,2.2565,3
2218,16,Female,3,1,14.31,7,No,2,No,Yes,No,No,2.6892,2
2219,15,Male,1,3,15.76,6,Yes,1,No,No,No,No,3.1312,1
2220,17,Male,0,2,14.08,1,Yes,4,No,Yes,No,No,3.7703,0
2221,15,Male,0,1,11.79,29,No,3,No,Yes,No,No,0.7996,4
2222,16,Male,2,4,9.0,12,No,4,Yes,Yes,No,No,2.9647,2
2223,15,Female,0,2,17.17,29,No,1,No,Yes,No,No,0.7028,4
2224,17,Male,0,0,19.14,22,No,1,Yes,No,Yes,No,1.1936,4
2225,15,Male,1,2,9.98,28,No,2,No,Yes,No,No,0.3,4
2226,16,Female,2,1,18.63,5,No,3,No,Yes,No,No,3.2996,1
2227,17,Male,2,3,11.67,28,No,1,No,No,No,No,0.2124,4
2228,18,Male,0,3,10.77,4,No,3,Yes,Yes,Yes,No,3.5261,0
2229,16,Female,1,4,9.09,19,No,2,No,Yes,No,No,1.6117,4
2230,17,Female,0,2,4.19,0,No,2,Yes,Yes,No,No,3.3431,1
2231,17,Female,0,2,0.07,28,No,3,No,No,No,No,0.0265,4
2232,18,Female,2,2,4.83,17,No,3,Yes,No,No,No,1.6364,4
2233,15,Female,0,1,10.19,14,No,0,No,No,No,No,1.7097,4
2234,15,Female,0,2,7.6,22,No,4,No,Yes,Yes,No,1.4851,4
2235,16,Female,0,2,8.97,9,No,2,Yes,Yes,No,No,2.9994,2
2236,18,Male,2,0,19.61,2,Yes,0,Yes,No,No,No,3.5154,0
2237,15,Female,2,2,7.01,4,No,3,No,No,No,No,2.9181,2
2238,18,Female,1,3,9.04,23,No,4,Yes,Yes,No,No,1.3622,4
2239,15,Female,2,3,2.67,28,No,3,No,No,No,No,0.2051,4
2240,17,Male,0,0,0.96,12,No,3,Yes,No,Yes,No,2.2332,3
2241,15,Male,0,0,15.51,7,Yes,3,No,Yes,No,No,3.1593,1
2242,18,Female,0,1,11.41,21,Yes,4,No,No,Yes,No,1.9946,4
2243,17,Female,0,3,15.21,20,No,0,No,No,No,Yes,0.9991,4
2244,17,Female,0,1,3.0,28,No,3,Yes,Yes,No,No,0.522,4
2245,17,Male,3,2,11.44,1,No,3,Yes,No,No,No,3.4637,1
2246,18,Male,0,1,5.07,8,No,0,No,Yes,No,No,1.988,4
2247,16,Female,0,2,4.56,16,No,2,Yes,No,No,Yes,1.6819,4
2248,16,Male,0,1,0.23,26,No,2,No,No,No,No,0.1126,4
2249,16,Female,0,2,2.61,17,No,3,Yes,No,No,Yes,1.908,4
2250,18,Male,3,1,6.19,12,No,0,No,No,No,No,1.1979,4
2251,17,Male,0,2,2.34,0,Yes,3,No,No,No,No,3.2153,1
2252,16,Female,0,1,19.72,11,No,1,No,No,No,No,2.1903,3
2253,18,Female,2,2,6.17,19,No,2,No,No,Yes,No,1.151,4
2254,16,Female,0,3,2.61,19,No,3,No,No,No,Yes,0.6902,4
2255,15,Female,0,1,3.98,20,No,2,Yes,No,No,No,1.52,4
2256,16,Male,0,3,11.75,4,Yes,2,No,No,No,No,3.169,1
2257,16,Male,1,2,1.28,7,No,0,Yes,No,No,No,1.8082,4
2258,17,Male,3,1,17.25,26,Yes,3,Yes,No,No,No,1.1159,4
2259,18,Female,2,2,19.23,14,No,4,No,No,No,No,2.0033,3
2260,17,Male,0,1,4.93,26,Yes,4,No,No,No,No,0.8897,4
2261,17,Female,2,2,9.0,2,Yes,3,Yes,Yes,No,No,3.9847,0
2262,17,Male,0,2,0.44,5,No,1,Yes,No,No,No,2.3254,3
2263,17,Female,0,1,12.81,27,No,1,Yes,No,Yes,No,0.6133,4
2264,17,Female,0,2,8.28,12,Yes,1,Yes,Yes,Yes,No,2.7122,2
2265,16,Male,0,3,5.4,11,No,2,No,No,Yes,No,2.0966,3
2266,17,Female,1,3,4.14,18,No,1,Yes,No,No,No,1.1831,4
2267,17,Female,1,2,13.08,28,No,1,No,No,Yes,No,0.5602,4
2268,18,Male,3,4,8.32,17,No,3,No,No,No,No,1.1674,4
2269,15,Female,1,2,3.59,23,No,2,Yes,No,No,Yes,0.9232,4
2270,16,Female,1,1,13.78,0,No,3,Yes,No,No,No,3.8413,0
2271,16,Female,0,3,11.3,24,No,4,Yes,Yes,No,No,1.2129,4
2272,16,Male,0,2,17.17,26,No,3,No,No,Yes,No,0.9621,4
2273,17,Male,1,2,2.35,6,Yes,3,Yes,No,No,No,2.502,2
2274,17,Female,0,2,15.71,11,No,3,Yes,No,No,No,2.4562,3
2275,17,Male,2,3,13.47,9,Yes,2,Yes,No,No,No,2.6466,2
2276,18,Female,0,3,2.3,28,Yes,0,No,No,No,No,0.3818,4
2277,15,Female,0,2,13.9,11,Yes,0,Yes,Yes,No,No,2.3961,3
2278,17,Female,0,1,8.83,10,Yes,1,No,Yes,Yes,No,2.5956,2
2279,15,Female,0,2,18.9,3,Yes,3,Yes,Yes,No,No,4.0,0
2280,18,Female,0,2,2.83,18,Yes,4,Yes,No,No,No,1.4195,4
2281,16,Male,2,1,12.86,5,No,4,Yes,Yes,No,No,3.4327,1
2282,17,Female,0,2,7.64,24,No,0,No,No,No,Yes,0.1293,4
2283,15,Male,1,2,19.14,8,Yes,4,No,No,No,No,2.9289,2
2284,15,Male,0,1,6.6,19,No,2,No,No,No,No,0.9471,4
2285,17,Female,0,1,19.24,9,Yes,3,No,Yes,No,No,2.9995,2
2286,16,Female,0,1,18.03,4,Yes,1,Yes,No,No,No,3.0554,1
2287,16,Male,2,3,5.41,26,No,0,No,No,No,No,0.0,4
2288,16,Male,0,1,16.07,12,Yes,2,No,Yes,No,Yes,2.7459,2
2289,18,Male,2,1,19.91,8,No,3,Yes,No,Yes,Yes,3.2146,1
2290,15,Female,0,2,5.05,1,No,1,No,No,Yes,No,3.4154,1
2291,15,Male,2,1,8.74,17,No,1,Yes,No,No,Yes,1.4694,4
2292,15,Female,0,0,10.4,20,No,4,No,No,No,No,1.5521,4
2293,18,Female,1,1,5.9,0,No,4,No,No,No,No,3.5485,0
2294,15,Female,1,2,0.31,23,No,0,Yes,No,No,No,0.1926,4
2295,18,Male,3,2,4.4,20,No,3,No,No,No,No,1.349,4
2296,16,Female,0,1,5.64,11,Yes,2,No,Yes,No,No,2.1431,3
2297,17,Female,0,2,8.87,9,No,2,No,Yes,No,Yes,2.4714,3
2298,15,Female,0,4,3.42,1,No,2,No,Yes,No,No,3.2054,1
2299,15,Female,2,1,17.47,27,No,2,Yes,No,No,No,0.4541,4
2300,16,Female,1,1,14.1,8,Yes,2,Yes,No,No,No,2.8098,2
2301,17,Male,2,1,1.7,1,Yes,2,No,No,No,No,2.9975,2
2302,18,Female,0,2,13.0,22,No,2,Yes,Yes,No,Yes,1.1762,4
2303,17,Female,0,2,13.07,23,No,3,Yes,Yes,Yes,No,1.6689,4
2304,16,Male,0,1,19.12,29,Yes,3,Yes,Yes,No,No,1.623,4
2305,16,Female,3,2,0.06,21,No,2,No,No,No,Yes,0.5178,4
2306,17,Male,1,0,4.96,13,No,1,Yes,No,No,No,1.9461,4
2307,18,Female,3,2,18.56,10,No,3,No,Yes,No,No,2.815,2
2308,18,Male,0,2,18.64,22,No,3,Yes,No,No,No,1.2482,4
2309,15,Male,1,1,14.41,10,Yes,3,Yes,No,No,No,2.759,2
2310,18,Female,1,2,15.32,16,No,2,No,Yes,No,No,1.9213,4
2311,17,Female,0,1,1.83,3,No,1,No,No,No,No,2.7323,2
2312,16,Female,2,2,10.28,12,No,3,No,No,No,No,2.2286,3
2313,15,Male,3,0,4.63,6,Yes,2,No,No,Yes,No,2.6117,2
2314,15,Male,2,3,3.62,15,Yes,4,No,No,Yes,No,2.1978,3
2315,16,Male,2,1,16.21,0,Yes,3,Yes,No,No,No,3.3355,1
2316,18,Female,0,3,2.7,12,No,1,No,No,No,No,1.7216,4
2317,16,Male,0,1,9.37,0,No,2,No,Yes,Yes,Yes,3.288,1
2318,18,Male,3,2,18.77,10,Yes,3,No,No,No,No,2.562,2
2319,16,Female,0,1,3.72,5,No,2,No,No,No,No,2.3586,3
2320,17,Male,2,3,19.56,19,Yes,2,No,No,No,No,1.4977,4
2321,18,Male,2,1,19.89,2,No,3,Yes,No,No,No,3.5172,0
2322,17,Female,1,1,11.11,11,No,3,No,No,No,No,2.4041,3
2323,15,Male,3,2,3.4,4,No,1,Yes,Yes,Yes,Yes,2.5172,2
2324,16,Female,0,0,6.32,8,Yes,2,No,No,No,No,2.4352,3
2325,15,Female,0,1,8.49,25,Yes,4,Yes,No,No,No,1.2832,4
2326,15,Female,0,3,6.19,25,No,4,No,Yes,No,No,1.0994,4
2327,15,Female,0,4,5.61,11,No,3,Yes,No,No,No,2.1912,3
2328,15,Female,0,1,19.44,29,Yes,4,Yes,No,Yes,No,1.5845,4
2329,16,Male,0,3,3.07,29,No,2,Yes,No,No,No,0.4757,4
2330,15,Male,2,2,14.67,27,Yes,2,Yes,No,No,No,1.2073,4
2331,16,Female,3,1,0.01,26,No,2,Yes,No,No,No,0.2649,4
2332,16,Female,0,2,11.92,9,No,1,Yes,No,No,No,2.7067,2
2333,17,Male,0,2,18.32,18,No,2,Yes,No,No,No,1.5304,4
2334,18,Female,3,4,5.76,4,No,2,Yes,Yes,No,Yes,3.1275,1
2335,18,Female,0,1,3.71,25,No,3,Yes,No,No,No,1.0036,4
2336,16,Female,0,2,13.03,4,No,3,No,No,No,Yes,3.3692,1
2337,17,Male,0,0,14.25,8,No,3,No,No,No,No,2.7914,2
2338,16,Male,1,1,13.76,26,No,2,Yes,No,No,No,0.6735,4
2339,16,Female,0,0,6.39,27,No,1,No,No,No,No,0.3376,4
2340,16,Female,3,4,5.04,25,Yes,2,Yes,No,No,No,0.8869,4
2341,17,Male,0,3,19.12,26,No,3,No,Yes,Yes,No,1.5067,4
2342,18,Male,1,2,18.47,19,No,1,No,Yes,Yes,No,1.7052,4
2343,17,Female,0,2,9.15,16,No,2,Yes,No,No,Yes,1.9728,4
2344,15,Female,0,1,16.92,9,No,2,No,Yes,No,No,2.6261,2
2345,17,Male,1,1,9.05,20,Yes,3,No,No,No,No,1.672,4
2346,17,Male,2,1,8.49,0,No,3,No,No,No,No,3.0938,1
2347,17,Male,2,1,3.14,21,Yes,3,No,Yes,No,Yes,1.6434,4
2348,17,Female,1,2,8.53,27,No,2,Yes,Yes,No,No,0.3392,4
2349,18,Male,3,2,10.75,15,No,2,No,No,Yes,Yes,1.9264,4
2350,15,Female,2,0,0.45,25,No,1,Yes,No,No,No,0.4499,4
2351,18,Male,2,0,8.88,25,Yes,1,No,No,No,No,0.7096,4
2352,18,Male,0,1,15.63,14,Yes,1,Yes,No,No,Yes,1.7483,4
2353,17,Male,0,2,13.6,22,No,1,No,Yes,No,No,0.9722,4
2354,16,Male,0,3,12.7,16,Yes,1,No,No,No,Yes,1.9349,4
2355,16,Female,1,2,18.19,25,No,1,No,No,Yes,No,0.6903,4
2356,18,Female,0,3,0.36,19,Yes,1,No,No,No,No,0.7304,4
2357,18,Male,0,2,11.14,24,No,3,No,No,No,Yes,0.6823,4
2358,17,Female,2,1,15.75,12,No,4,Yes,Yes,No,No,3.0235,1
2359,18,Male,2,1,10.83,0,No,3,No,Yes,Yes,No,3.7297,0
2360,17,Male,3,3,6.48,24,Yes,0,No,No,No,No,0.842,4
2361,16,Male,0,2,2.73,7,Yes,2,No,No,No,No,2.5842,2
2362,16,Male,1,1,17.75,4,Yes,3,Yes,No,No,No,3.3721,1
2363,15,Female,0,2,9.42,5,Yes,1,No,No,No,No,3.0608,1
2364,16,Male,0,2,17.56,22,No,3,No,No,No,No,1.1681,4
2365,18,Male,0,2,11.72,19,Yes,2,No,No,No,No,1.3493,4
2366,16,Female,0,3,13.48,29,Yes,4,Yes,No,No,No,1.118,4
2367,17,Male,0,2,16.09,13,No,3,Yes,No,Yes,No,2.5787,2
2368,16,Male,2,2,13.18,21,No,3,No,Yes,No,No,1.6256,4
2369,15,Male,0,0,7.96,22,No,3,No,No,No,Yes,0.934,4
2370,16,Female,2,0,10.27,10,Yes,1,No,Yes,No,Yes,2.7026,2
2371,17,Male,1,1,16.06,5,Yes,1,Yes,No,No,No,2.964,2
2372,17,Female,0,0,7.47,10,Yes,2,No,Yes,No,No,2.2675,3
2373,18,Male,0,2,7.76,12,Yes,1,Yes,No,No,No,1.7536,4
2374,16,Male,0,2,1.91,11,Yes,1,No,Yes,No,No,2.0232,3
2375,17,Female,1,1,18.29,21,Yes,2,No,No,No,No,1.678,4
2376,15,Male,0,3,1.82,1,Yes,3,No,Yes,Yes,No,3.6598,0
2377,18,Male,0,1,12.96,20,No,0,Yes,Yes,No,No,1.3627,4
2378,15,Female,0,1,8.26,2,No,1,Yes,No,No,No,2.8138,2
2379,16,Female,1,1,8.11,22,No,2,Yes,No,No,No,1.3027,4
2380,16,Female,3,1,13.59,3,Yes,2,No,Yes,No,Yes,3.3839,1
2381,16,Female,0,1,1.34,16,No,1,No,Yes,No,No,1.3788,4
2382,18,Female,2,2,11.87,27,No,4,No,Yes,No,No,0.7315,4
2383,17,Male,1,2,15.44,27,No,2,No,Yes,No,No,0.4006,4
2384,18,Female,3,4,16.56,21,No,2,No,Yes,Yes,No,1.7291,4
2385,15,Male,2,0,3.41,5,No,0,No,No,No,No,2.6157,2
2386,18,Male,1,1,17.95,6,No,2,No,No,Yes,Yes,2.9869,2
2387,15,Male,1,0,13.12,14,No,3,No,No,No,No,2.127,3
2388,18,Female,2,2,17.64,10,No,1,Yes,No,Yes,No,2.7081,2
2389,17,Female,0,0,9.71,23,No,2,No,No,No,No,0.8158,4
2390,15,Male,0,3,10.84,2,No,0,Yes,No,No,No,2.5244,2
2391,16,Female,0,2,18.38,29,No,4,No,No,No,No,0.9082,4
2392,16,Female,2,2,18.0,5,No,0,Yes,No,No,No,3.0557,1
2393,18,Female,2,2,8.96,25,No,3,No,No,No,Yes,0.8379,4
2394,16,Female,0,1,5.49,1,No,2,No,No,No,No,2.8336,2
2395,15,Male,1,1,7.86,28,Yes,2,Yes,No,No,No,0.7852,4
2396,16,Male,0,1,7.76,13,No,3,No,No,No,Yes,1.8856,4
2397,17,Female,0,2,5.74,8,No,1,Yes,Yes,No,No,2.7012,2
2398,17,Male,3,1,5.37,17,No,2,Yes,No,No,No,1.5219,4
2399,18,Female,0,1,17.22,18,No,2,No,Yes,No,No,1.8797,4
2400,15,Female,0,4,1.4,11,No,0,Yes,No,Yes,No,2.0373,3
